review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
zh_0313102,product_zh_0439668,reviewer_zh_0502776,3,挺好看的，只是字看起来有点不舒服。孩子特喜欢，俩小时 就解决了,孩子喜欢,zh,book
zh_0757969,product_zh_0056034,reviewer_zh_0270753,3,感觉不够详细，应该挑一些重点常用的详细介绍,还可以,zh,book
zh_0835913,product_zh_0787406,reviewer_zh_0307673,3,裙裙挺厚的，春秋穿合适，夏天穿肯定热，图案漂亮，腰部裙长均合适，但胸部居然紧了些，唉穿不合适，只有遗憾退货了。,春秋裙,zh,apparel
zh_0383819,product_zh_0346237,reviewer_zh_0925419,3,"发票没有收到,但是显示确说 已经开了发票????","发票啊,怎么没来",zh,book
zh_0881175,product_zh_0980446,reviewer_zh_0440140,3,朴实的写作 时代的悲剧最后应当体现在个人的悲剧上 总体来说还是值得一读的书 太压抑，人性的压抑,值得一读,zh,digital_ebook_purchase
zh_0828197,product_zh_0209624,reviewer_zh_0344253,3,没有评论说的那么好吃啊，泡稍微久一点的话特别软特别粘很 不好吃，要注意时间，另外里面好像有巧克力但我觉得没有巧克力的香味，就只是甜，总之很一般，下次试试水果的那一款，也不好吃就弃坑这个牌子。 巧克力味的还不错，但是吃久了会腻,草莓味的很一般,zh,grocery
zh_0638765,product_zh_0590087,reviewer_zh_0480319,3,且不说很多名词在没有解释之前就已经大用特用增加了阅读难度，内容上也有硬伤，某处写XXX主要有五点，结果后文只写了四点，遍寻不着第五点，不对应别的书都不晓得到底作者的思想是四还是五。,作为课本这么多年，可以提升的空间还很大,zh,book
zh_0494841,product_zh_0393334,reviewer_zh_0198514,3,看到包装就知道它可能不是纯德国货，699元的东西，外包装盒怎么这么烂，让我很失望。用用看吧。 看到包装就知道它可能不是纯德国货，699元的东西，外包装盒怎么这么烂，让我很失望。用用看吧,看到包装就知道它可能不是纯德国货，699元的东西，外包装盒怎么这么烂，让我很失望。用用看,zh,kitchen
zh_0086951,product_zh_0044110,reviewer_zh_0333136,3,4袋里面3袋包装是开的，做为食品，自快递柜取出时的感觉很差。,体验很差。,zh,grocery
zh_0243681,product_zh_0662373,reviewer_zh_0858006,3,剧情拖沓，莫名其妙的开始大篇幅写个小角色，莫非要给主角配对？,剧情拖沓··,zh,digital_ebook_purchase
zh_0888655,product_zh_0856207,reviewer_zh_0511803,3,唯一一本看过电视剧后看不下去的原著，有点沉重,还好,zh,book
zh_0022937,product_zh_0751491,reviewer_zh_0412024,3,包包和图片有差距，尺寸和商品描述准确性不高，变形有点严重，还有就是条码扫不出来，不知道是真是假。,一般,zh,luggage
zh_0882043,product_zh_0672465,reviewer_zh_0451160,3,间歇性掉线。 信号也不强，不如家里旧的TPLINK。,间歇性掉线。 信号也不强，不如家里旧的TPLINK。,zh,pc
zh_0743590,product_zh_0735602,reviewer_zh_0723213,3,穿着稍紧一点，不符合人体学原理。到货还准时。,有点小。,zh,apparel
zh_0248154,product_zh_0514463,reviewer_zh_0987061,3,书到了，包装完好。快递也很快，购物愉快！！,还可以,zh,book
zh_0985720,product_zh_0937223,reviewer_zh_0902969,3,喜欢作者强调炒股要踏实去研究的思路，但整体看下来只有几点，受益不是太多吧，可能之前看过此类文章有关,个人认为一般,zh,digital_ebook_purchase
zh_0270942,product_zh_0042027,reviewer_zh_0127204,3,记录仪运行比较满意，用了两个月连接的电线就不行了，联系销售方和生产方都不能解决,吉斯卡行车记录仪还可以，就是电线坏了没有地方换，销售方和生产方都不管,zh,automotive
zh_0432207,product_zh_0217873,reviewer_zh_0277834,3,对得起这个价钱 用料也较好 就是车工有些漏洞,还可以吧,zh,luggage
zh_0821808,product_zh_0681941,reviewer_zh_0321892,3,戴一会都会耳朵疼，很疼，有时还有杂音，电流声,一般吧，戴不了时间长,zh,wireless
zh_0290519,product_zh_0657811,reviewer_zh_0659897,3,贴上去很服帖，虽然贵些，不过确实不错，只是耐磨性不行，而且超易碎的比起其他杂牌,尺寸很合适，不过不太耐磨，易碎,zh,wireless
zh_0262707,product_zh_0293111,reviewer_zh_0318389,3,一分钱一分货，刚打开包装发现一个扣子上有掉色,掉色,zh,apparel
zh_0959484,product_zh_0750454,reviewer_zh_0804549,3,快递能不能在慢点！！！，，，中国邮政！！！,快递能不能在慢点！！！，，，中国邮政！！！,zh,book
zh_0971712,product_zh_0434074,reviewer_zh_0403593,3,书质量很好，但是内容小错不断，有时候容易迷惑，如果是初学者会很费劲,学mongodb不建议买,zh,book
zh_0289291,product_zh_0633916,reviewer_zh_0286957,3,开始还算好用，洗脸的话不知道效果如何，不过刷子刷了不会痛。 5月购买，5月底收到货，然后12月坏了。品质一般，不过考虑价格中等也差不多吧。,用半年以后坏了,zh,beauty
zh_0904995,product_zh_0593315,reviewer_zh_0428061,3,应该有五六天了吧，而且是很小众的快递公司，送来的电池一装上去里面只有64的电。。。说是三星专卖，doubt that. 希望电池是没问题的。。。。。。,发了很久,zh,electronics
zh_0838382,product_zh_0686878,reviewer_zh_0429250,3,实物颜色没有网上图片的颜色好看。另外，也看不到产地啊。,有色差,zh,home
zh_0484095,product_zh_0960827,reviewer_zh_0278208,3,鞋是好鞋，请问亚马逊海外直邮是怎么包装的，直接裸盒套个塑料袋就发给我了？鞋盒都破了，鞋子也刮花了，你们就这么服务客户？,发过来的新鞋子有磨损，无法接受,zh,shoes
zh_0518310,product_zh_0881204,reviewer_zh_0236923,3,传说中的clark沙漠鞋不过如此，跟专卖店的不一样！,跟专卖店不一样,zh,shoes
zh_0715819,product_zh_0469848,reviewer_zh_0434851,3,脚长27.5cm，Nike一般穿美码M10，户外鞋穿美码9.5。5.11这鞋按对照表买了M10。结果大了很多。感觉（经过换鞋可以确定）M9就足够了。另外做工一般吧，和专业户外鞋比，差距明显。后跟没有提手是严重缺陷。补充，这两天在冰上走了走，防滑性还行；气温降至零下时，保温无力。,鞋码不准。太大。质量也就是一双劳保鞋。,zh,shoes
zh_0868335,product_zh_0288844,reviewer_zh_0990809,3,包包比想象的大了些，颜色也和照片上的不太一样，不过包包看着应该是正品,包包,zh,shoes
zh_0491629,product_zh_0203775,reviewer_zh_0992483,3,小孩还小，还不怎么会用，感觉那几个指环不错，挺软的,还可以,zh,baby_product
zh_0742982,product_zh_0448235,reviewer_zh_0555774,3,孩子不喜欢，我个人也不喜欢，孩子暂时理解不了就一个单词的书！,不太好,zh,book
zh_0485753,product_zh_0594953,reviewer_zh_0072043,3,质量非常好 就是内容多少 与性价比有点低 呵呵,性价比不高,zh,book
zh_0556840,product_zh_0583171,reviewer_zh_0280228,3,因为我是看门狗忠实粉，所以入了。看里面说实话并不是特别好，介绍很少，图很大但是不多，追求性价比的不建议购买。,性价比不高,zh,book
zh_0184507,product_zh_0376972,reviewer_zh_0311866,3,看见图片颜色款式都喜欢。收货看了质量很一般。感觉不值。,款式可以，喜欢。,zh,apparel
zh_0678191,product_zh_0667402,reviewer_zh_0810116,3,第一次在亚马逊买冠军，期盼已久，但收货之后却没有这么大的惊喜，衣服款式不错，但材料真的很一般，真的很一般，可能是夏装的材料都这样吧，但冠军没有让我有礼物买下去的欲望了。,冠军,zh,apparel
zh_0679081,product_zh_0599136,reviewer_zh_0391826,3,褲子还不错，就是腰太大了，不扎皮带没法儿穿,裤腰太大了,zh,apparel
zh_0941244,product_zh_0851295,reviewer_zh_0910982,3,看完了，感觉一般吧，有的拖沓的感觉，个人意见,看完了，感觉一般吧,zh,digital_ebook_purchase
zh_0085921,product_zh_0046657,reviewer_zh_0908473,3,其他都不说，首先商品显示亚马逊自营配送，但是实际是第三方卖家，信息不吻合。 1，物流有些慢，一周的时间。 2，包装不好，蛇皮袋子，明显的腐烂味道。 3，不够精致，没有图片显示的精美，还有局部掉，安全螺丝很难拧住固定死。 4，少了一个安全阀，沟通客服同时对接第三方厂家，隔了一个星期确实送补发过来了。 还是足斤的......,二星吧,zh,sports
zh_0341525,product_zh_0529704,reviewer_zh_0157038,3,用了半年之后，伞面没有最开始那么容易摔干，自动开合的功能还很正常，骨架稍有锈迹。,除了自动开合之外没有其他特别的地方,zh,luggage
zh_0127167,product_zh_0031585,reviewer_zh_0648577,3,书是挺好的 纸质也可以 不过光盘碎了。。。有小伙伴可以把听力文件发我一份吗。。。,总体还可以。。。,zh,book
zh_0859262,product_zh_0446416,reviewer_zh_0124138,3,孩子喜欢不是很爱看，内容再丰富一些更好。,孩子喜欢不是很爱看，内容再丰富一些更好。,zh,book
zh_0764437,product_zh_0538613,reviewer_zh_0354843,3,质量可以的没有味道，就是用了一次后盖子不严。,质量可以的没有味道，就是用了一次后盖子不严,zh,kitchen
zh_0877477,product_zh_0137764,reviewer_zh_0511294,3,神学理论十分丰富，相比之下作为小说的情节略显不足或者不够精彩，整体阅读会显得比较枯燥乏味,神学理论丰富，情节略次,zh,digital_ebook_purchase
zh_0705143,product_zh_0567431,reviewer_zh_0227385,3,还没仔细看，但是特别轻，感觉像盗版，或者旧书,差评,zh,book
zh_0915261,product_zh_0633918,reviewer_zh_0784657,3,周四下单时显示有货，周六送到，还特地请了假等书，结果周六凌晨发邮件给我说没货，下周一送到，然后没通知的情况下快递又周日送到，我不在，还被快递大骂一顿，说不在怎么不选工作日送货,书可以，快递太差,zh,book
zh_0056727,product_zh_0695694,reviewer_zh_0379375,3,有种欺骗消费者的意思刀身是光的没有那个标 刀刃上面也没有印字,没有图片上面好看,zh,sports
zh_0379379,product_zh_0458594,reviewer_zh_0410774,3,没有之前买的黏稠 怀疑不是正品？？？但还是相信亚马逊的,没有之前买的黏稠 怀疑不是正品？？？,zh,beauty
zh_0809709,product_zh_0444447,reviewer_zh_0513530,3,"这本目录是个特色, 比一般书的目录要详细, 只可惜第四级目录有些问题, 看不到字,但点击可以跳转.",希望第4级目录显示的问题能帮助修复下,zh,digital_ebook_purchase
zh_0393966,product_zh_0513794,reviewer_zh_0918293,3,这本书原价23，在网上买也是23.好在是正版，纸质挺好，为了专插本买的。实用性应该还好。,一般,zh,book
zh_0100281,product_zh_0115984,reviewer_zh_0818562,4,内容不错，可是EMS的运送粗鲁，亚马逊的包装保护不到位！,内容不错，包装和运送不满！,zh,book
zh_0324058,product_zh_0661661,reviewer_zh_0695200,4,建议宝宝满八个月以上再买，而且里面用的是最大号的电池，要自备。,还可以,zh,toy
zh_0718153,product_zh_0126948,reviewer_zh_0661578,4,讲了很多案例来证明混乱是创新的源泉，不用刻意追求整洁，看一遍就可以了,可以花几天的时间看看,zh,digital_ebook_purchase
zh_0231551,product_zh_0320888,reviewer_zh_0165498,4,灰色水洗2次后，领子变得异常的大啊，完全没型了，有点尴尬。黑色看起来还行。白色还没洗过，待检验,衣领洗过后变大,zh,apparel
zh_0655424,product_zh_0322789,reviewer_zh_0272773,4,在亚马逊买了很多电子书了，为什么kindle的电子书字体只有一种，能不能增加仿宋、楷体等字体，让读者读着时换换字体看着也轻松些。其他类似软件都可以实现此功能，还望亚马逊电子书再改进一下。,kindle的字体只有一种？,zh,digital_ebook_purchase
zh_0461779,product_zh_0123811,reviewer_zh_0397639,4,手表四星，总体挺好。手表沉稳、大气，年轻人带着显得太过成熟；表链感觉一般。亚马逊服务五星，先前看上的是另一款手表，收到货后不喜欢就申请退货了，退货很快捷，服务很好。,总体还不错,zh,watch
zh_0134101,product_zh_0616653,reviewer_zh_0295653,4,前几页翻译得极其别扭，好多地方都不顺。看我照片里的几句话，一点也不符合中文语法结构。 ————————————————————— 看了快60%了，书的内容还是挺好的，后面章节的翻译质量比前几页好，我收回1星评论，改为4星。 搜索业界的大牛写出来的书还是很不一样的，能拓展思路，不过这本书有点久了，应该是13年前后写的。对于按秒发展的互联网来说，有些东西现在已经实现了。,想看原版,zh,digital_ebook_purchase
zh_0487431,product_zh_0869403,reviewer_zh_0873102,4,音译有很简单的解决方法，为什么总搞得和人类文明史上的最大难题一样，这么让人难受,音译无语,zh,digital_ebook_purchase
zh_0178042,product_zh_0381996,reviewer_zh_0876260,4,很好。以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，直接发出就可以了，推荐给大家！,很好,zh,shoes
zh_0710087,product_zh_0491578,reviewer_zh_0050879,4,"去头皮角质层, 加强后续保养吸收. 头皮感觉清爽,但千万避开眼睛脸部.","去头皮角质层, 适合油头皮或头皮发痒",zh,beauty
zh_0643642,product_zh_0514066,reviewer_zh_0535288,4,平时nike鞋子穿45略微大一点，买的43/44，然后也大了一点点。鞋舌和小腿后侧会有磨脚感，这两天在家穿着磨合一下。,11,zh,shoes
zh_0316965,product_zh_0480774,reviewer_zh_0472250,4,是自己想要的那款，沒有失望，但这次下单几天才到的，有一点不爽,还可以,zh,beauty
zh_0627124,product_zh_0482476,reviewer_zh_0473348,4,一般般，故事多于诗词，没有词的赏析。长篇大论的写纳兰的故事。没意思,写的一般,zh,book
zh_0249941,product_zh_0934196,reviewer_zh_0264024,4,用到现在了 1年多了 性能和刚买来一样 不愧是世界五百强的华为,很好,zh,wireless
zh_0678466,product_zh_0225565,reviewer_zh_0275217,4,第二支了准备送人的，这次笔杆没有划痕，很新还可以，没加墨水试了一下流畅度，竟然有一点蓝色的墨水，我就当它是工厂试笔残留了，总感觉不是全新的，也许是多虑了。两次购物不是特别满意，以后买东西我想不会优先考虑亚马逊了,唉,zh,office_product
zh_0313369,product_zh_0984894,reviewer_zh_0054245,4,饼干很脆，对孩子来说我觉得有点甜了，好在是独立包装，方便携带。味道没有什么惊艳的。,有点甜，比较小,zh,grocery
zh_0662801,product_zh_0255367,reviewer_zh_0769424,4,按时送达，货物不错，已经用上了！至于质量有待时间考验！,看起来还不错,zh,luggage
zh_0104114,product_zh_0528075,reviewer_zh_0340956,4,很受启发，特别是作者讲了自己的亲身经历，颇有共鸣，不足是，有些章节写的不是很详细,很好，很受启发,zh,digital_ebook_purchase
zh_0367196,product_zh_0522396,reviewer_zh_0011677,4,网络安全的知识讲得还是挺多的，但是并不深入，属于介绍性的书籍,还好,zh,book
zh_0820279,product_zh_0823539,reviewer_zh_0083599,4,比较厚，但整体还行吧。表带好像不是真皮的样子。,还行吧,zh,watch
zh_0624457,product_zh_0646007,reviewer_zh_0244424,4,对入门者来说，很管用。思路清晰，目的明确，更棒的是书中的理论可以迁移到其他事情上去，依旧管用。,寥寥几句，醍醐灌顶,zh,book
zh_0006406,product_zh_0865957,reviewer_zh_0369541,4,书内容超赞，包装和装订其实真的有点问题，不够结实，希望出版社可以改善。,书内容超赞，包装和装订其实真的有点问题，不够结实，希望出版社可以改善。,zh,book
zh_0380662,product_zh_0240406,reviewer_zh_0546574,4,购买时注意容量，三瓶味道都一样，中国制造。,出口转内销,zh,beauty
zh_0958913,product_zh_0124130,reviewer_zh_0476889,4,某些细节处有线头，布的材质较软，不是想象中那种较硬的帆布，所以实物没有图片看起来那么板正，另外没有味道是真的。背部的拉链和内部是连通的，不像某些仿品还有夹层的，这点感觉仿品做的更实用些，直接连通的话，感觉如果这个拉链坏了，这个包就没法用了，略不爽，还有内部的内袋太小，这点也不如某些仿品的大内袋实用，两侧的侧袋深度也没有预想的深。,感觉还行,zh,shoes
zh_0842626,product_zh_0847122,reviewer_zh_0280949,4,拿到手非常喜欢，轻便，简单，耐看。但是质量很p，五一假期穿着跟朋友玩了会儿篮球斗牛，结果左脚小白鞋直接坏掉：后跟脱胶，前面鞋面蹭破。此外，感觉时间一长大拇指会把鞋面顶破，质量实在不敢恭维。我穿三叶草打篮球搞运动什么的，完全不会出现一丢丢问题。,质量实在一般,zh,shoes
zh_0262988,product_zh_0234213,reviewer_zh_0901150,4,有些结我看不懂哭/(ㄒoㄒ)/~~ 很喜欢小清新,小清新,zh,book
zh_0795154,product_zh_0524524,reviewer_zh_0178936,4,效果不错跟你们介绍的一样还想买一台不知有货吗,基本满意,zh,other
zh_0005481,product_zh_0757293,reviewer_zh_0807379,4,鞋子还是稍微有点大，nike的运动鞋42.5刚好这个8.5还是有点略大，穿双厚袜子应该会比较的适应，还有真的是无敌外增高，鞋子有点磨脚，不知道再穿几次怎么样,帅，但是稍微有点大，有点磨脚,zh,shoes
zh_0515742,product_zh_0471033,reviewer_zh_0072950,4,收货挺快，基本达到预期，感觉图片更好看一些，试穿一下，很暖，没有传说中的送袜子。,一天就收货,zh,shoes
zh_0702760,product_zh_0867784,reviewer_zh_0238868,4,人一旦走上邪恶的道路，哪怕只一点点，就再也没有回头的路了。任何时候都要保持清醒，保持清白，慎独。,保持清白,zh,digital_ebook_purchase
zh_0267430,product_zh_0177933,reviewer_zh_0578253,4,不知道能用在哪里，也是属于买回来供着的。,买回来才知道材质是铝的,zh,kitchen
zh_0931854,product_zh_0295605,reviewer_zh_0904849,4,颜色还是很好看的，但是就是戴久了耳朵被压得不舒服。建议不要久戴。,很好,zh,other
zh_0655454,product_zh_0713047,reviewer_zh_0022066,4,先看的同名电影，仅仅是同名而已，用的第二人称，很有带入感，一直在想如果真的是自己一个人在骑的话能坚持多远，是啊究竟能走多远呢？只有去了之后才知道吧,我骑故我在,zh,book
zh_0275104,product_zh_0530897,reviewer_zh_0189027,4,内容打五分没问题。 只是软精装实在让人不喜！ 软精装真是还不如平装书！ 于是想打4.5分，但是没有~~,科学的历程,zh,book
zh_0292802,product_zh_0062202,reviewer_zh_0666171,4,不能承受的生命之轻，可见生命之重。灵与肉，肉与灵，该如何。。。。,不能承受的生命之重,zh,book
zh_0020949,product_zh_0294277,reviewer_zh_0559902,4,相对来说还是值得参考的，唯有不是很全面，还是比较系统,值得参考,zh,book
zh_0663612,product_zh_0151078,reviewer_zh_0594638,4,从开始听音乐到现在，买了几十条耳机，现在入手的这款耳机中规中矩吧，人声高音还不错，但是音乐总有一种蒙蒙的感觉，不真实。不是专业的不过还是可以评论下的。,作为运动耳机，这个价位和舒适感可以,zh,other
zh_0283138,product_zh_0328639,reviewer_zh_0811184,4,准时到 很好 去专柜调了表带 但是从眉山库房发出的,1,zh,watch
zh_0134519,product_zh_0594731,reviewer_zh_0507048,4,孩子很喜欢，有些地方是大人帮忙弄的。焊接的地方比较细，一不小心就断了，只好拿到单位请工程师帮忙又焊了回去。总体还行。,孩子喜欢,zh,toy
zh_0000363,product_zh_0624543,reviewer_zh_0877616,4,还好吧，第一次买，所以不知这样的玫瑰是好是差，但是两大罐，感觉不知何时能喝完呀，呵,还好吧，第一次买，所以不知这样的玫瑰是好是差，但是两大罐，感觉不知何时能喝完呀，呵,zh,grocery
zh_0828368,product_zh_0218386,reviewer_zh_0261533,4,专业货 就是不一样 比地摊货 好太多了 还不贵,我以后 还是老实买大牌机器,zh,other
zh_0995315,product_zh_0529779,reviewer_zh_0269689,4,价格合理 款式简单 舒适度要穿一段时间才能知道,还行,zh,shoes
zh_0162111,product_zh_0156051,reviewer_zh_0745597,4,本身比较喜欢看书，也不是第一次在这个网站买书了，但这次很失望，竟然是用塑料袋包装的，没有用箱子，然后十几本书，好几本的封面和边角都被损坏了。。。很不满意的一次购物，希望你们下次改进吧。。。,还没有看。。。,zh,book
zh_0474460,product_zh_0937943,reviewer_zh_0053534,4,书还不错 纸张也还好 发货到货都快。,刑法学,zh,book
zh_0495031,product_zh_0563346,reviewer_zh_0239091,4,在文都上的政治，感觉材料很全，教师讲课内容是否十分丰富。,不错,zh,book
zh_0246234,product_zh_0440083,reviewer_zh_0521761,4,葡萄酒味道不错啊！只能评价这么多了，不是很懂酒啊！呵呵啊！发货速度，快啊！快递给力啊！包装很到位，外面一个大大的纸箱子，箱子四周放着缓冲垫防止碰撞，里面的酒放在木头盒子里面，显得很有档次啊！满意的一次购物啊！有时间，我会回来的啊！,好酒！下一次，继续光临啊！,zh,grocery
zh_0215064,product_zh_0135204,reviewer_zh_0213553,4,故事还不错吧，但是标题洗澡和简介，真是感觉没有什么关系。,还不错,zh,book
zh_0772714,product_zh_0957949,reviewer_zh_0703628,4,相比上一版，把考研真题换成了进几年的。有空可以两本都买来刷,新版本更新原题,zh,book
zh_0931361,product_zh_0146124,reviewer_zh_0284212,4,比想像当中，香味淡了点，不是说挥发的味道不够，而是本身的香型比较淡，有点像浴室里的混和香味啊，不是很单纯的香味。不难闻，但也说不上多么多么好闻。不过这本来就是见仁见智的问题，只不过作为最经典香型我就期望值高了点。,香味比较淡,zh,home
zh_0774549,product_zh_0306402,reviewer_zh_0075649,4,挺有趣的一本书，有诙谐有正经有搞笑又思考。挺不错的问答方式，有创意。,有趣,zh,book
zh_0455064,product_zh_0410839,reviewer_zh_0137895,4,就是做活动时买的，结果刚上国货65折扣，想到晚上在付款，结果水的价钱又涨上来了。好郁闷。,还好了,zh,beauty
zh_0027413,product_zh_0096786,reviewer_zh_0466279,4,不错不错，东西比较全，但是开本小了些，装订不够结实。,不错,zh,book
zh_0450129,product_zh_0786357,reviewer_zh_0294340,4,选择亚马逊的原因，就是快递很放心，科这次购物真实太失望了，快递配送太慢。,快递差劲,zh,book
zh_0884672,product_zh_0451227,reviewer_zh_0752493,4,好好的书，送到手时书皮都折了，书角还开裂了！好心疼呜呜呜，只能赶紧用透明胶封一下。除此之外一切都很好，书的大小、字体大小和纸张手感都比较满意，封面也好看。书的内容是未经删改、完整的原版，唯一不足是前言里没什么有价值的内容，跟十几年前Penguin Classics版本的前言相比差远了。,设计美观、简洁，内容完整无删节,zh,book
zh_0272731,product_zh_0568468,reviewer_zh_0131904,4,有在该商品评论处看到顾客的意见反映香味持续时间不够长。 本人使用后，总体感觉还是不错。香气比较清爽。香水粘留在衣物上，如果不清洗，三四天后，还会有淡淡的香味在上面。,香味持续的时间足够长,zh,beauty
zh_0021989,product_zh_0053419,reviewer_zh_0688209,4,收到书的时候没有外面的塑料包装纸，书的封皮也像旧的，不知道怎么回事，在亚马逊上买了这么多书第一次出现这样的情况！,还行,zh,book
zh_0940991,product_zh_0368231,reviewer_zh_0956470,4,灯光是偏黄的，适合个人阅读，不会晃眼，体验良好,性价比不错,zh,home_improvement
zh_0806066,product_zh_0334842,reviewer_zh_0365595,4,鞋子还可以，但是我不晓得真假，穿着蛮舒服就好了，看起来小，穿进去其实不小，颜色也不错，还是挺满意的。,八十分,zh,shoes
zh_0755884,product_zh_0477420,reviewer_zh_0593958,4,个人深受林语堂先生《苏东坡传》的影响，十分喜欢苏轼。这本书在写苏轼的时候，带有十分强烈的偏爱，而对王安石的描写比较负面。自己对苏轼和王安石两人的真实历史不是很了解，读了此书，必有一种先入为主的感觉。另外，这本书的装帧不很好，平装但封面较硬，纸倒是很厚，但偏黄,总体不错,zh,book
zh_0398301,product_zh_0202269,reviewer_zh_0567205,4,书今天到的，还没看。我不是教育工作者，作为一个普通中国人，对卢安克在中国这些年做的农村教育研究工作表示非常敬佩，所以买了他写的书，算是一点点支持吧！ 可是收到书的时候，真的好不舒服，放在我买的酒的旁边，脏乎乎的…一点没有尊重的意思！箱子里面带了两张彩色广告呢，想说，亚马逊，如果书不给包装，哪怕加在广告中间也可以啊啊啊啊！对于我们这样的老实人，觉得就算了，换货很麻烦的！哎……！！！,书被弄脏了啊！！！,zh,book
zh_0834650,product_zh_0065542,reviewer_zh_0949945,5,"应该不错吧,我没吃过,哈哈哈..买来喂小区的流浪猫的,都吃光光了.",不错吧,zh,pet_products
zh_0473982,product_zh_0366255,reviewer_zh_0377464,5,空格键啊空格键，让我说你什么好呢！！！空格键太松松垮垮了，卫星轴的通病？,空格键,zh,pc
zh_0760100,product_zh_0685494,reviewer_zh_0925203,5,看起来很不错，很厚实，拿一起来一听比较闷，但是越来越好。11.10晚10点多订的，第二天中午12：30就到了，快递很快快！歌德耳机很厚实，很喜欢。戴久了还是会有点夹耳，不过挺暖的。虽然买之前就知道外面的人听的到耳机的声音，但还是有点小介意。总的还是不错，期待它后来的表现！,推荐能接受它外观、做工和开放式的人买,zh,other
zh_0269002,product_zh_0039963,reviewer_zh_0070833,5,发货很快，第二天就到了，东西用了一天，挺好用的,很满意的购物,zh,home
zh_0061827,product_zh_0094687,reviewer_zh_0371607,5,一直都使用这两个牌子，赶上双十一优惠，超值。,超值，喜欢,zh,beauty
zh_0065362,product_zh_0880723,reviewer_zh_0869670,5,看评论感觉还可以，马上搬新家了，酒柜里需要有些红酒。,看评论买的,zh,other
zh_0869851,product_zh_0840367,reviewer_zh_0726235,5,里边有一章节是我需要看的就买了，书的质量很好！赞一下亚马逊的快递员，由于疏忽我的电话写错了，快递员联系客服确认后联系的我，太敬业了！,准时送达,zh,book
zh_0539294,product_zh_0057201,reviewer_zh_0739777,5,值得推荐，很多话语值得看了又看，思之又看,不错，很多话语说得很真,zh,digital_ebook_purchase
zh_0640668,product_zh_0882460,reviewer_zh_0662730,5,满100减100优惠后79，应该接近成本价了吧，亚马逊真给力，希望多点这样的活动！,价格质量很好,zh,sports
zh_0798715,product_zh_0758448,reviewer_zh_0885589,5,在同事推荐下第一次上亚马逊买鞋，上午下单，下午就收到了，网购这么多年第一次这么神速，短靴很喜欢，个人感觉实物更漂亮，就是靴口有点小，一是没穿袜子，二是新鞋的原故，穿进去很费事，刚好一脚，因为鞋形比较瘦所以不会很松，脚胖的人可能穿不了或者要买大一码。个人很满意，实惠又好。,物有所值,zh,shoes
zh_0408021,product_zh_0695716,reviewer_zh_0774299,5,买了有一段时间了，也是因为这段时间天气比较好，适合出去钓鱼，所以一直都没有来评价，用了差不多4.5次的样子，杆子整体比较的轻，手把比较的舒适。总的来说就是还不错,东西很好用,zh,sports
zh_0786970,product_zh_0824167,reviewer_zh_0152344,5,一体化很方便，无需再单独安装摄像头和麦克了。亚马逊购物绝对放心。,很方便,zh,electronics
zh_0189091,product_zh_0125084,reviewer_zh_0916015,5,书收到了，是正版的，而且物流超快。很喜欢。,正版书,zh,book
zh_0263661,product_zh_0375445,reviewer_zh_0969434,5,通过漫画教育孩子，很好的图书，值得拥有和收藏！,教育孩子的必读书,zh,book
zh_0844023,product_zh_0625860,reviewer_zh_0748928,5,东西很好，我发现拉链不好拉是设计问题，把拉链做大就好了,好,zh,luggage
zh_0778001,product_zh_0926096,reviewer_zh_0373815,5,非常满意的购物体验，商品质量、商家服务、快递投送都很赞，好评！,满意的购物体验,zh,book
zh_0782157,product_zh_0137188,reviewer_zh_0396884,5,试穿了一下，感觉正好，一点点紧，唉，谢谢卖家了，发货速度还是可以的,还是可以的！,zh,shoes
zh_0193862,product_zh_0707370,reviewer_zh_0345912,5,用料正常，不黏糊，但也不是那种，干净利索很好的香皂，多少脸上确实还是有残留的感觉。价格低，可接受 。只在亚马逊购买这类物品,用料正常，不黏糊,zh,beauty
zh_0581507,product_zh_0309566,reviewer_zh_0007897,5,昨天买的，今天就送到了，大致流浪了一下，里面的问题都是在教育孩子的过程中遇到的典型问题，好书，值得推荐！,好书，值得推荐！,zh,book
zh_0889967,product_zh_0142285,reviewer_zh_0753066,5,颜色艳丽，出水流畅，本人所在地地处西北，钢笔放两天就会出现出水不流畅的情况，用鲇鱼墨水，昨天吸的，今天钢笔依然好用。,很满意,zh,office_product
zh_0250263,product_zh_0350321,reviewer_zh_0417891,5,跟我从德国代购的东西一样，价格实惠可以入。,德国牙膏,zh,beauty
zh_0568331,product_zh_0879146,reviewer_zh_0071969,5,非常可爱经典的一套书，但是可能需要孩子2岁以上才可以静下心来看，来学,推荐！经典！,zh,book
zh_0479667,product_zh_0770133,reviewer_zh_0631674,5,原版的画质！虽然书薄了点，但是冲着里面的那些飞机画就值了,非常好的书！,zh,book
zh_0950654,product_zh_0489729,reviewer_zh_0351872,5,一.快递速度很快，比预计早了两天到，一星 二.商品是正品，防伪，保修，发票等都有 ，二星 三.包装的很严实，没有破损 ，三星 四，和商品描述的差不多，读写和写入速度都在可接受范围 ，四星 五，总的来说没有毛病，nice 五星,还是比较满意的一次网购,zh,pc
