review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
en_0486011,product_en_0625036,reviewer_en_0020952,3,"This product works ok for what I paid for it. But the accuracy could be better. I'm not sure I could really recommend this to anyone, but it's decent enough though.",this works ok,en,automotive
en_0358504,product_en_0742370,reviewer_en_0833906,3,good design. excessive small damages done in shipping due to lack of packing materials (and of course the constant disrespect of property by shipping companies). I would have returned if it were not for the fact that this is in my warehouse and cosmetics were not as important as they would be in a home,good design. excessive small damages done in shipping due ...,en,home_improvement
en_0030976,product_en_0244129,reviewer_en_0929752,3,"I really wanted to love these pants, but they are just alright. The waistband is kind of tight and digs into all the wrong places. The waistband is wide to try to prevent rolling, but instead it rolls in half and makes the bunching/digging in issue worse. If I pull the pants to ride a little lower to solve this issue then the pockets fall at the wrong places. In addition there is a weird seam across the back of the pants along where the back pockets are, which I have never seen on any ""real"" pair of pants, so if they are trying to make these look like regular dress slacks I am not sure why that seam is there. They function for the time being, but wouldn't buy many more pairs.",Just OK.,en,apparel
en_0267823,product_en_0191456,reviewer_en_0866132,3,"Altho I know I bought it “ used”, I did not expect it to be chipped. Disappointed.",Don’t buy a “ Used” item....,en,kitchen
en_0303723,product_en_0751744,reviewer_en_0616987,3,I ordered these to travel with and ended up when my young grandkids saw them they loved having their drinks of water from them. ( They did colapse too easily) So fascinated with how they can colapse and pull back up. We have not been able to use the largest one because there is a place on the top of the rim where it is jagged therefore not safe to use. I had not checked the whole set thoroughly and the time had passed where it was too late to return back to Amazon. Wish that there was a way to replace the large one.. Thanks.,... ended up when my young grandkids saw them they loved having their drinks of water from them,en,luggage
en_0868782,product_en_0150660,reviewer_en_0477392,3,Order large but after I wash them in cold water and put them on a very low heat drying cycle the T-shirt shrink a bit!,Order large but after I wash them in cold water ...,en,apparel
en_0530949,product_en_0587188,reviewer_en_0410259,3,"Had to return clogs. I ordered a half size larger than I normally would purchase, but the clogs were too short and tight in the toe area.",Had to return clogs. I ordered a half size ...,en,shoes
en_0699614,product_en_0376228,reviewer_en_0502230,3,"Ok, like everyone else said, this new design sucks. Like, it's really terrible. If you follow the instructions, it's not comfortable at all because it only molds to the top teeth if you use the tray. I re-molded it outside of the tray using both my upper and lower teeth, and now it's bearable. I miss the weird old plastic one I had by them, but alas, I chewed through it. :'(",New design sucks,en,beauty
en_0817296,product_en_0942573,reviewer_en_0560760,3,The book was not what I thought it would be.,No my type of book.,en,digital_ebook_purchase
en_0208932,product_en_0043471,reviewer_en_0716970,3,I thought the plot interesting and unique and liked how the author wove it all together in her story. I did feel there was far too much graphic sex passages that really were not necessary to make this a nice read. I usually just gloss over but it seemed I had to do it more than usual. That is the reason I went with this rating.,A lot of st,en,digital_ebook_purchase
en_0483978,product_en_0236086,reviewer_en_0786663,3,Works as it should. Kinda noisy and its not really mini.,Three Stars,en,pc
en_0820135,product_en_0160487,reviewer_en_0158835,3,Just arrived. Lights seem alright and quite bright. 3 stars because the cords for hooking the lights up in a series are not included. The way it is written up I was definitely expecting the cords to come with the lights. So now I need to find the right cords.,No cords to link them together,en,home_improvement
en_0406159,product_en_0192374,reviewer_en_0385089,3,It is a really cute swim suit. It came just as described. Nice material and not see through at all. Short were longer than i thought they would be which made me smile. I got a size larger because of past reviews. Glad it did. It all depends on how you want it to fit. I didn't want it skin tight. The only negative is there is no support in the bust. The built in bra fits very loosely.,Cute suit,en,apparel
en_0353911,product_en_0768842,reviewer_en_0586622,3,"I've been teaching high impact fitness classes for forty years, so naturally, I have a lot of foot issues. These pads gave some relief, but only lasted about a week before they fell apart. There are several in the package. so at least they were useful for a while, maybe for someone in less action classes.",Work well but...,en,drugstore
en_0078697,product_en_0993276,reviewer_en_0214887,3,There has just a slight change in the design from the first one I ever bought but there is a significant difference in the performance. You have to hold it at a different angle than what I was used but it still doesn't shave as well as the previous version.,Just okay.....,en,beauty
en_0817116,product_en_0986441,reviewer_en_0194366,3,Very cute but made small. I ordered a size larger than I normally wear and it was tight.,Runs small,en,apparel
en_0275106,product_en_0368509,reviewer_en_0143803,3,Looks nice but very small in depth only fit a couple piece of clothing in each drawer. Would recommend for a childs room....,Looks good but drawers way to small,en,furniture
en_0631619,product_en_0507177,reviewer_en_0394347,3,It keeps you warm but leaves a lot of lint and lose threads on my cloths.,A lot of lint.,en,apparel
en_0255883,product_en_0172035,reviewer_en_0764364,3,"It's Olive Oil soap and I'm allergic to Coconut Oil (which is in most soaps) so I wanted to try it. It doesn't lather well, because of lack of Coconut Oil. It doesn't smell good. But, it's very large and you can cut it in half and it lasts a long time!",Don't buy it for the smell,en,beauty
en_0302698,product_en_0270041,reviewer_en_0355164,3,"The kaleidoscope works fine but the box it came in was open and had a tear on one side. Clearly, they did not repackage the item well or just don't care.",As advertised but they gave me a used/opened item,en,toy
en_0411186,product_en_0095944,reviewer_en_0881971,3,"This should have been a better phone considering it was a flagship. buggy UI and samsung applications, poor signal quality. They have improved with the note 9, but this one I would still avoid.",Meh.......,en,wireless
en_0598592,product_en_0054405,reviewer_en_0605957,3,The stroller is fine but I found out it gets hot and my baby sweats a lot fast,It gets hot,en,baby_product
en_0808809,product_en_0498474,reviewer_en_0094274,3,The bracelet broke the next day randomly beads everywhere but the case is really pretty,... day randomly beads everywhere but the case is really pretty,en,wireless
en_0417585,product_en_0657148,reviewer_en_0400169,3,"For the most part this is a surprising solid and well built stand. There is one problem area and it's a big problem. The connection between the head and the rest of the stand is very weak and spreads out when a bike is placed on the head. This causes the whole head to tilt (see pics.). The bike I am working on is a Huffy mountain bike, probably the normal bike that many people will be working on. This issue could easily be fixed by the manufacturer by extending the head collar down the neck and adding more bolts. This would make this an excellent stand.",Good stand with one major weakness.,en,other
en_0878143,product_en_0390207,reviewer_en_0643972,3,Disappointed in the amount of cash it can hold. Difficult to get cards in and out,Nice try on my part,en,apparel
en_0494916,product_en_0767134,reviewer_en_0329844,3,I don’t understand why these bags are so long. Feel like they have combined several model styles in one bag and it’s not perfect,Ehh,en,home
en_0436404,product_en_0602979,reviewer_en_0716907,3,"Nicely priced, fast shipping. Easy to adjust belts that come in a nicely upscale box; however, there is an industrial/chemical odor when you open the box. Even after hanging the belts in the open air for a few weeks to get rid of the odor, they still stink when you put your nose right up to them. Should be okay to wear; but, it doesn't look like that nasty chemical smell is going away. I even tried placing them in a plastic bag with a scented laundry dryer sheet, with no luck. I'm guessing these CANNOT BE REAL LEATHER.","Great idea, comfortable belts, bad smell--cannot be real leather.",en,apparel
en_0117659,product_en_0319884,reviewer_en_0575885,3,"I purchased this product, which I received promptly and in good packaging. However, only 3 of the 4 cables were iPhone compatible as the product title describes. The 8 in, 3 ft, and 10 ft cables were correct. However, the 6 ft cable was a micro USB cable, which is used to charge Android devices.",which I received promptly and in good packaging. However,en,wireless
en_0030612,product_en_0510737,reviewer_en_0671354,3,"Bought this for cleaning an AR15, but it’s too small, had to return.",Too small for AR15,en,sports
en_0999757,product_en_0947817,reviewer_en_0590751,3,"I truly appreciate it when Budget books come out and enjoyed this one enough to recommend it. My negatives for this book are in regards to the Recipe Formats and photo Hyperlinks. As a person who often will pop open a digital Cookbook in the store, the paragraph format needs a redo. If you're not going to give exact measurements then at least add bullet points for each ingredient. Lastly, having photo Hyperlinks in the book was extremely annoying and distracting. I did enjoy the touch points on International Cuisine, Container Gardening and how to shop the Farmer's Market. Good job...",Fair to Middling...,en,digital_ebook_purchase
en_0831598,product_en_0799077,reviewer_en_0996516,3,Didn’t work as well as I hoped.,Not my best purchase,en,drugstore
en_0383624,product_en_0541089,reviewer_en_0198531,3,Charger does the job at charging the phone and I also like that it's slim. Only thing is doesn't provide that much protection. I dropped my phone and the charger came apart. The plastic that goes around the phone feels thin and easily breakable.,... the job at charging the phone and I also like that it's slim,en,wireless
en_0948302,product_en_0237096,reviewer_en_0745079,3,Item is a little flimsy and didn't come with instructions.,Meh,en,office_product
en_0287890,product_en_0127217,reviewer_en_0100869,3,"Well packaged, delivered on time.",Fair product,en,pc
en_0827388,product_en_0025963,reviewer_en_0437937,3,good case but gets stained so quick,go with the black!,en,wireless
en_0963873,product_en_0965993,reviewer_en_0096325,3,I really liked this beauty blender however it didn't last very long. Only a few weeks and the tip of it broke.,I really liked this beauty blender however it didn't last very long,en,beauty
en_0023210,product_en_0553040,reviewer_en_0060249,3,"The phone is okay, just have issues with camera. Won't open up most of the time,when it does it's my face is upside down so annoying.",Camera gets stuck n won't open.,en,wireless
en_0711669,product_en_0502109,reviewer_en_0498691,3,"The other reviews warned about the manual. they were right, it basically just tells you that it's a camera. There are 2 buttons, one on each side with the letter M. neither of which brings you to menu. So it's difficult to set the time or use any of it's features. I will be returning mine.",no. just no.,en,other
en_0744518,product_en_0212933,reviewer_en_0094600,3,"A piece of the side paneling was broken off when I received this item in the mail. I had wood glue, so it wasn't hard to fix, and I didn't want to wait for the item to have to be returned and then reshipped. But I would not buy it again, even though it is a beautiful item with good storage.",It was broken when I received it,en,home
en_0754015,product_en_0584301,reviewer_en_0738703,3,Runs a little small. Once you snap the inner buttons and the outer buttons it fits very snugly. Didn’t like that. And baby grew out of them faster than other products. I did like the side snaps when baby was real new as getting onesies over the head was a struggle. I wish these came in colors other than grey. Material on the medium thickness side. An ok product.,An ok product.,en,apparel
en_0100897,product_en_0852334,reviewer_en_0080532,3,"I have taken several brands of Ashwagandha supplements, but I cannot take this one. It did seem to have some of the effects that I expected, but It causes bleeding and tightness/pain in my side every time I take it for a few days in a row. I don't know what the difference is, but I would be a little careful with this one.",Caution Advised,en,drugstore
en_0302264,product_en_0977142,reviewer_en_0105394,3,One of the prints wasn’t Christmas and the feel of the fabric is not soft.,Fabric is stiff,en,home
en_0375830,product_en_0721579,reviewer_en_0449517,4,Blanket was big and plush - very good for cold nights. Would have liked if picture would have been more distinct.,Blanket was big and plush - very good for cold nights,en,home
en_0956740,product_en_0653768,reviewer_en_0961680,4,"It's my routine breakfast, and substitutes for any missed meal. It tastes cooked and canned, but I happen to be comfortable with that flavor.","Convenient. Fairly healthy, I think.",en,other
en_0402348,product_en_0081463,reviewer_en_0743141,4,"Great idea, will definitely get you up in the morning. It's biggest drawback is that you should be able to set it over Bluetooth, it is a huge pain to take it out of it's cover and manually program it each time when it could be a simple blue tooth connection.",It will get you out of bed.,en,electronics
en_0427980,product_en_0627483,reviewer_en_0856256,4,Great for measuring things that are far.,Four Stars,en,other
en_0528867,product_en_0828541,reviewer_en_0264363,4,My baby spends a lot of time on this. Not super soft but it's lightweight and is easy to transport.,Not super soft but it's lightweight and is easy to transport,en,toy
en_0294653,product_en_0054564,reviewer_en_0501141,4,"Charger has worked fine for my needs. The fan is very loud as is the end of cycle beep but noise aside, it's great.",Good charger on the go.,en,toy
en_0675957,product_en_0144678,reviewer_en_0285568,4,This does help give me that morning energy I need.,Energy,en,drugstore
en_0470525,product_en_0243191,reviewer_en_0505121,4,"First off, been buying this stuff for years-the wife and I go through it like some people buy milk, if ya know what I mean. Anyway, the bottles leak worse than my wife when she sees me naked. So, bad design. I'm thinking of wrapping some teflon tape on it. On the threads of the bottle, that is. The lube itself is top-notch and lasts for hours but it gets expensive. I spent more on this last year than on my kid's college fund. But in all fairness, it's a better investment. It also stays cool and maintains sufficient lubricity even in the high heat that is generated in extreme friction situations. So much so that, while I have not yet done it, I have pondered replacing the Mobil 1 full-synthetic oil in my truck with this stuff. So if you like to have the excitement, and who doesn't, get yourself some of this.",Slick Willy sez:,en,drugstore
en_0442869,product_en_0767031,reviewer_en_0993079,4,I have used this for lamps and lights. I had some trouble pairing it to Alexa as it put multiple names in the app for the same plug. For example it is a double plug but 3 living room lamps showed up in the app. Otherwise it is a good plug and less expensive than the Alexa plug. It is nice that it can control 2 items per socket.,2 plugs and can pair with Alexa,en,other
en_0404494,product_en_0809301,reviewer_en_0319441,4,They seem to work fine. Once you get dust on them they slip a little but its not a problem. Would purchase again.,they work,en,other
en_0571736,product_en_0857795,reviewer_en_0215190,4,"After I learned how to use this device, I was surprised and delighted at how much easier it is to dry my long, thick hair. More importantly, I was able to eliminate the second (straightening) process entirely, because this dryer also helped style and improve the condition of my hair. Quite amazing!",Surprisingly effective,en,beauty
en_0374087,product_en_0480698,reviewer_en_0727599,4,I personally think it helps relax me. The taste is ok but the smell is not the greatest,It’s ok.,en,drugstore
en_0288218,product_en_0682014,reviewer_en_0072782,4,They fit but they were to high.,The heal was to high. Thank you,en,shoes
en_0312212,product_en_0389544,reviewer_en_0829521,4,I do not believe this is a (natural) stone because it looks synthetic (man made) but is it beautiful.,I don't think is a natural stone.,en,home
en_0488122,product_en_0869430,reviewer_en_0449204,4,Great price and good quality but slightly more grey than I hoped but will still be using on my west facing door.,Great price and good quality but slightly more grey than ...,en,home
en_0822412,product_en_0636800,reviewer_en_0423343,4,It's a cute book. My baby likes the mirror on the last page and how the pages crinkles.,Good toy for babies,en,toy
en_0950211,product_en_0450369,reviewer_en_0275738,4,"Great for storing pantry items because you can see what’s in them! Perfectly clear plastic, quite strong.",Love the clarity,en,kitchen
en_0857171,product_en_0357723,reviewer_en_0186549,4,Nothing special just good quality,Nothing special just good quality,en,apparel
en_0135159,product_en_0018401,reviewer_en_0783185,4,Had a really old stain that I have tried EVERYTHING to get up with no luck. This product worked great and loosing up the stain in the fabric and allowing me to soak it up. The only negative is I had to use all four cans over multiple days to get it up. But again note that this stain has been there for years!!,Great Product,en,drugstore
en_0542225,product_en_0981246,reviewer_en_0524717,4,"this is well-designed and steady glasses, however, I have to return it because of polarized lens. it is not used to me, very hard to see properly.",Fine glasses,en,shoes
en_0930346,product_en_0468475,reviewer_en_0442973,4,"I really like this tank. I am still trying to figure out the pump though. I have to run the pump and turn it off because it is too strong for my beta fish. The fish is swimming against it and appears to be struggling. I will be doing the first cleaning and hope that maybe it was something I did wrong because that filter is the reason why I bought it. The size of the tank is perfect for the beta and the LED lights are great. I added a heater to the tank and the casing on the back of the tank does not click in place. Otherwise the tank is well made. The instructions could be a little better written as well. Since I have a beta I kept it because technically they are okay without a filter but having a working pump without such a strong pull in a small tank would definitely be a plus for the fish. Will continue to work on this, if it works later I will come back and rewrite my review to reflect it.",Hard to regulate the pump flow,en,pet_products
en_0747661,product_en_0097166,reviewer_en_0564171,4,This was a good read. I enjoyed reading both books. I would absolutely recommend this book to everyone I don’t think you will regret buying it. Thank you.,GOOD READ,en,digital_ebook_purchase
en_0827166,product_en_0227118,reviewer_en_0546326,4,These mats were a great addition to my new car! They fit nicely in my Honda I sight and feel durable. The price was great! I’m taking off one star because they do need to be readjusted sometimes as they seem to slid ever so slightly.,Great fit for the price,en,automotive
en_0805198,product_en_0656899,reviewer_en_0231182,4,Feel like am at a nice hotel!,These folks are GOOD,en,home_improvement
en_0331970,product_en_0457381,reviewer_en_0746035,4,Quick delivery works as it should. Thank you,Good cord,en,other
en_0720821,product_en_0401139,reviewer_en_0061146,4,Works great. I plan on buying more.,Works great. I plan on buying more,en,home_improvement
en_0282294,product_en_0450182,reviewer_en_0093551,4,Very pleased. Cannot wait to get season 2.,Excellent anime,en,other
en_0458119,product_en_0022677,reviewer_en_0289930,4,Great movie and acting. Well done to the end.,Great movie.,en,other
en_0904453,product_en_0090586,reviewer_en_0871614,4,Ok I got this for $85 new and it's sold out now from that seller. For $85 it's 5 stars! The only thing is that the bottom wasnt fully painted. Like they didn't do an even coat of paint. But when I put it together it does look amazing and expensive...Very very story and easy to put together. It also is a good size kinda large. I do love it would buy again at that $85 price only.,LOOKS VERY NICE,en,furniture
en_0881922,product_en_0907754,reviewer_en_0861214,4,Very comfortable hand grip foam covers but can be a chore to install without damaging the foam.,Four Stars,en,automotive
en_0707851,product_en_0288009,reviewer_en_0778305,4,Cute toy. My grandson loves it.,Four Stars,en,toy
en_0824073,product_en_0911825,reviewer_en_0393751,4,This arrived in good condition from Japan. I think it will be handy when I want to make miso soup from scratch instead of a prepackaged soup.,Arrived In Good Condition,en,kitchen
en_0635320,product_en_0959313,reviewer_en_0448376,4,Love it. Works great with my iPhone X. Use it for taking video of trail rides and for general use with google maps and phone calls. I do suggest securing the nut provided tightly when you go out on trail. Tighten it after you get your phone where you want it.,Great for trail rides and phone use.,en,automotive
en_0936858,product_en_0497382,reviewer_en_0141462,4,"Good quality, definitely what I was hoping I would receive.",Great quality,en,wireless
en_0402893,product_en_0019183,reviewer_en_0442216,4,"Three screen protectors come in one order, super easy to install. I only applied it yesterday, but because of the curvature of the screen on my iPhone 8 Plus, the screen protector doesn't seem to adhere for about a millimeter all the way around. Other than that, really good so far!",good so far,en,wireless
en_0470063,product_en_0849877,reviewer_en_0801612,4,Wow! For emotional whiplash with these two. Kane was the epitome of a broody alpha and damn I loved every minute of it. Watching these two push and pull trying to find their way to their HEA was frustrating and sweet and so fun!,A push and pull love story,en,digital_ebook_purchase
en_0624890,product_en_0827315,reviewer_en_0046536,4,My husband loves the shirts I like them because they do not shrink after washing hold it shape also thanks,My husband loves the shirts I like them because they do not shrink after washing hold ...,en,apparel
en_0311910,product_en_0827702,reviewer_en_0540429,4,"The ketogenic vegetarian diet is an absolute diet which is I felt very necessary for everyone who are confused about their diet though, it will assist in selecting right diet. This diet will surely help you to heal your body and upgrade your lifestyle; each of this book recipes is well explained.",The ketogenic vegetarian diet is an absolute diet which is ...,en,digital_ebook_purchase
en_0748277,product_en_0718123,reviewer_en_0195703,4,"Still fogs a little, but way less. Pretty comfortable even though one of my nose guard things came off and am having a hard time clipping it back on. I guess i could glue it on.",Pretty comfortable even though one of my nose guard things ...,en,other
en_0629079,product_en_0790529,reviewer_en_0823728,4,"Well designed in the simplicity. I like games that look the closest to using paper (hardly extra junk, bells and whistles, just the game.) The game itself is quite fun, lots of levels from really easy to extremely tough.","Fun, well designed",en,other
en_0790171,product_en_0249823,reviewer_en_0836041,4,"I bought these with the intention to add to my Brain Flakes collection (because the Creative Kids Flakes were less expensive). Creative Kid Flakes were much thinner and not compatible with the Brain Flakes. I really like both products, just don't try to combine them. Creative Kid Flakes are thinner and less expensive than Brain Flakes. My students enjoy using them just as much as Brain Flakes. If you need to be budget conscious, Creative Kids Flakes are the way to go!",These are not compatible with Brain Flakes,en,toy
en_0032431,product_en_0490865,reviewer_en_0308892,4,"These are rather stylish and simple sock shoes. They are very comfortable and great in the summer. I would not recommend wearing these on a rainy day as they are effectively socks with a sole. After three months of constant use the stitching has held up surprisingly well, but it seems that I have torn the inside of the sole and my feet are now digging it out. Also would not recommend running or going on any difficult terrain in these as they do not have any ankle support and I have found my ankle slipping around. Overall a very aesthetic and eye drawing shoe, that will maybe last you a season or 2 for the price.",Stylish and catchy but not a running shoe,en,toy
en_0415034,product_en_0229118,reviewer_en_0957113,4,"These are very good quality, and the arch support is good for my old feet. However, the heel is a bit loose for my narrow feet. I would not be able to wear the slippers without socks.",good quality,en,shoes
en_0057491,product_en_0143603,reviewer_en_0798723,4,"I have many ear buds, the Peats sound great. The battery lasts all day. I have not tried Alex yet. They are not uncomfortable after using all day. The only improvement I would recommend is a better clasp to clip on to your shirt.",Great battery life.,en,wireless
en_0296584,product_en_0590850,reviewer_en_0494163,4,Perhaps extra-strength cream would cover my problems better. Will order it next time,pretty good price-wise and fast delivery,en,drugstore
en_0561531,product_en_0362971,reviewer_en_0914083,4,The product is good but my order was short of a soap,The problem is good,en,beauty
en_0658540,product_en_0816150,reviewer_en_0490935,4,"It's a great stand for the price, however the instructions at times are very unclear if you're new at using a stand like this. Last bit of advice for anyone buying one, make sure you have someone helping you install your monitors and set the arms to the center, otherwise the off balance will tilt the base stand and it can become a mess. You really want to have someone helping you set this up if possible, it can be done alone, but it's a little bit of a hassle.",It's a great stand for the price,en,pc
en_0436779,product_en_0085572,reviewer_en_0861551,4,We loved the necklace but the chain broke 2 weeks after we received it. Can I get it fixed or replaced?,Getting it repaired or replaced,en,other
en_0921604,product_en_0557135,reviewer_en_0216950,4,"ok for camping tapestry, will work to help block out sun. material is raw cut on edges, kinda just like cut off bolt of fabric. for price it is as expected. colors are not exactly like in photo but again you get what you paid for",tapestry,en,home
en_0051619,product_en_0488026,reviewer_en_0816871,4,Another good movie with the Rock!,The Rock Rules!,en,digital_video_download
en_0389957,product_en_0045171,reviewer_en_0018327,4,"Very comfortable (great for long shifts where I need to be standing) I believe there were reviews saying to order half a size up, but I would say these were true to size, now my flats are half a size too big",Comfortable and true to size,en,shoes
en_0570830,product_en_0107199,reviewer_en_0857959,4,Thes are so pretty and appear to be good quality. I am going to give them as gifts at Christmas to my coworkers. The price was perfect. I needed 8 pairs.,"Simple, pretty and cute.",en,jewelry
en_0095007,product_en_0153620,reviewer_en_0823436,4,I love this product and so does my son very helpful. Only downside is that whatever you put in it usually stains but so much better then the cloth version,I love this product and so does my son very helpful,en,baby_product
en_0085856,product_en_0675079,reviewer_en_0952238,4,"works very well, haven't used all the features but love the steam button.",haven't used all the features but love the steam button,en,home
en_0524780,product_en_0701645,reviewer_en_0744693,4,I enjoy reading legal thrillers and this one did not disappoint. The ending was very satisfying also. I dropped it down to a four because of the bad language.,Good courtroom drama,en,digital_ebook_purchase
en_0616855,product_en_0864663,reviewer_en_0290185,4,"awesome hat, 4 stars for being smashed in the box.",Sweet hat bad ship,en,apparel
en_0134831,product_en_0614747,reviewer_en_0071470,4,Looks bigger online.,Needs a full 8 hour charge before use.,en,toy
en_0277648,product_en_0386480,reviewer_en_0813764,4,"I recommend this to any Star Wars novel fan, enjoy a good solid story with solid action and great writing.",Good story,en,digital_ebook_purchase
en_0290023,product_en_0867231,reviewer_en_0040441,4,"As noted by other reviewers the scent does not last very long. It is very strong at first, but the scent fades quickly. So it goes from overpowering to nothing in a matter of days. However, works well to remove unwanted odors for a short time. I used on my air purifier.",Scent does not last,en,home_improvement
en_0074401,product_en_0572133,reviewer_en_0190576,4,I can see how this would work for some which is why I gave it 4 stars however on me it rubbed my underarms so it wasn't very comfortable.,Meh,en,drugstore
en_0777093,product_en_0677540,reviewer_en_0257829,5,I have zero issues with it. Works well for green screen application purposes.,Works Well,en,home_improvement
en_0241280,product_en_0760201,reviewer_en_0555077,5,I have been using this pot everyday for about a month now to steam baby food and veggies. It has been very durable so far. Seems like good quality as well.,Excellent product!,en,kitchen
en_0939214,product_en_0380913,reviewer_en_0944081,5,"This deodorant is awesome. I got it mainly to try reducing plastic waste. I got the unscented. I had been using Native, which I’d initially loved, but the grittiness was getting to me, and I truly hate plastic deodorant packaging. I don’t get a lot of odor but this keeps me dry-even in 95 degree temperatures, and no odor. It goes on smoothly, like rubbing a soft pastel under my arms. I just remember b it in a bit and done. No grit. I use the paper as a holder. The only flaw is that it comes from abroad, so that’s not good carbon footprint wise.",Love it,en,beauty
en_0616492,product_en_0708868,reviewer_en_0023639,5,"Too many earrings and not enough ways to see them was my problem. Although not all big earrings will fit in these compartments, most of them do and I can easily see which ones are there without opening up the case. I have 3 of these now and plan for a couple more to replace earring boxes with solid tops and compartments that are too deep to extract a delicate earring.",Great Earring Organizer,en,apparel
en_0099953,product_en_0017180,reviewer_en_0921382,5,Provides the hold I need on a daily bases,Dependability and price,en,other
en_0553522,product_en_0869253,reviewer_en_0944459,5,Made great stocking stuffers!!,Five Stars,en,other
en_0153717,product_en_0262459,reviewer_en_0548531,5,Favorite sling ever go ahead and buy one,Five Stars,en,sports
en_0083492,product_en_0315494,reviewer_en_0567219,5,"Super comfy, and love the pockets. Use it daily for workout",Super comfy!,en,apparel
en_0588175,product_en_0415161,reviewer_en_0053751,5,Keeps my feet warm and dry during my hikes.,Very comfortable,en,apparel
en_0189706,product_en_0669169,reviewer_en_0191940,5,Fun colors. Perfect for my one year old niece. Definitely a little larger than I expected would could be hard to hold for some.,Cute toy,en,toy
en_0555370,product_en_0871709,reviewer_en_0092946,5,Love it. I'm going to get more.,Love it!,en,home_improvement
en_0106609,product_en_0438587,reviewer_en_0769517,5,Arrived before scheduled. Did as directed on instructions. Works beautifully and is a very soothing ambiance,Great product..great price,en,home_improvement
en_0703680,product_en_0378552,reviewer_en_0041111,5,"Nice, heavy duty walker. It is too wide for some doors.",Heavy Duty,en,toy
en_0989275,product_en_0459668,reviewer_en_0269537,5,"Arrived quickly, went on easily, fell better having it protect my screen.",Costco,en,wireless
en_0813729,product_en_0989263,reviewer_en_0170820,5,"I bought them as a gift for a little boy, He loves them a much. It was easy to put on the wall. Prints arrived in good conditions.",Very cute.,en,home
en_0916593,product_en_0871634,reviewer_en_0224458,5,Backpacked europe for ten days with this and was great. Affordable and nice design!,Best backpack ever!,en,luggage
en_0344782,product_en_0971125,reviewer_en_0245268,5,I used these on the table and around the house for my murder mystery dinner party. Great addition. Not reusable.,Great for Murder Mystery Dinner Party.,en,kitchen
en_0050237,product_en_0742093,reviewer_en_0255819,5,Great fun for your dog....saves your arm too!,Five Stars,en,pet_products
en_0873342,product_en_0258635,reviewer_en_0327428,5,"Watch the online video on how to replace blades. Once I did, it was easy and fast.",good blades,en,automotive
en_0730947,product_en_0895735,reviewer_en_0423033,5,Got this replacement battery for my old white MacBook! Super cheap and super satisfied. Works like new again!! Thank you!,Great Product!,en,pc
en_0576852,product_en_0816409,reviewer_en_0847453,5,Worked great stopped leak i my Sub Zero refrigerator saved me thousands$$$$,Works great,en,automotive
en_0954881,product_en_0754545,reviewer_en_0037417,5,"After paying for Netflix and Hulu, I don’t want to waste money on monthly cable bills, but I still want access to local stations which also carries the live sports games on weekends. This antenna does just that. It comes in just one item, the antenna with the cable to connect to the TV. The antenna is not that big and is made of some flexible plastic material. I can easily hide it behind the TV. It was able to pick up those over the air local station in HD, and that’s all I need. Happy with the item.",This was my answer to receive local channels,en,electronics
en_0328069,product_en_0668029,reviewer_en_0908377,5,"I've been buying a couple bands for my Fitbit every six months or so. This has been my favorite by far. Because the watch is only water resistant, it's not like I'm worried about the leather getting all wet. This is so comfortable, adjustable and looks classic. Previous bands I have bought would get funky against my skin or had a magnet that interfered with my laptop, phone and other metal or magnetic objects.",Wish I had bought leather years ago,en,wireless
en_0366936,product_en_0024522,reviewer_en_0253767,5,"Yes, the spoiled has this too! We both love it.....I got to go back to my 4 mile/day walks!",Another Max recommended.....,en,pet_products
en_0156150,product_en_0127213,reviewer_en_0497875,5,"Item received, Thank you very much!",The item came in.,en,grocery
en_0373863,product_en_0859312,reviewer_en_0340575,5,"As an event planner, I've used these at outdoor/poolside parties. They add a 'sophisticated' elegance, but no worries about having 60 dinner plates/dessert dishes and flatware that can break or get lost. The matching cups were used for wine. I've purchased many sets and used black & white linen tablecloths to dress it up even more. The napkins were used from the set as they feel like and are the size of a cloth napkin.",Perfect for disposable,en,kitchen
en_0104363,product_en_0689136,reviewer_en_0815601,5,Nothing to dislike. Exactly as described. Would repurchase.,Just as described!,en,beauty
en_0576305,product_en_0493108,reviewer_en_0252950,5,Ive been drinking Yerba Mate for years now and honestly this stuff does not compare to the other brands I’ve tried and stood by. That side by side photo of these Yerba leaves vs the stems/leaves photo of the other brands really is true and there are helpful tips for a better brewing experience on the box. I will definitely keep buying this brand instead.,Side by side comparison of this Yerba vs. others is legit!,en,grocery
en_0987862,product_en_0670254,reviewer_en_0798017,5,I'm really happy with these skates. They are sturdy and perfect one for a beginner. My 3yr old son is having so much fun. Fisher Price products have always been the best including this one!!,Love them!! :),en,toy
en_0142572,product_en_0319617,reviewer_en_0513866,5,Perfect fit. I purchased an XL. Criss Cross is slightly revealing but not too bad.,Perfect fit. I purchased an XL,en,apparel
en_0358321,product_en_0315245,reviewer_en_0443449,5,"I use these for several things such as keeping my wash cloth handy, hanging items to dry, etc.",They fit drawers great,en,home
en_0191360,product_en_0871076,reviewer_en_0182925,5,This was for my dad. He really need a case so I got him this one and it is really durable,Good case,en,sports
